time_s,ai_v,ai1_v,selected_signal_v,di,di0,di1,potentiometer,proximity,switch,limit_ok
4.54,8.384126578051895,,8.384126578051895,1,,,0.9192063289025947,1,0,False
4.55,9.012030062834697,,9.012030062834697,1,,,0.9506015031417349,1,0,False
4.56,9.087214116165823,,9.087214116165823,1,,,0.9543607058082912,1,0,False
4.57,8.214470476841669,,8.214470476841669,1,,,0.9107235238420834,1,0,False
4.58,8.312289313711384,,8.312289313711384,1,,,0.9156144656855691,1,0,False
4.59,8.74937512008509,,8.74937512008509,1,,,0.9374687560042545,1,0,False
4.6,8.846695599954108,,8.846695599954108,1,,,0.9423347799977055,1,0,False
4.61,7.928033708667943,,7.928033708667943,1,,,0.8964016854333972,1,0,False
4.62,8.177455901518373,,8.177455901518373,1,,,0.9088727950759186,1,0,False
4.63,8.25479243053029,,8.25479243053029,1,,,0.9127396215265146,1,0,False
4.64,8.440637895981869,,8.440637895981869,1,,,0.9220318947990934,1,0,False
4.65,7.996483302731399,,7.996483302731399,1,,,0.8998241651365699,1,0,False
4.66,8.481765008330589,,8.481765008330589,1,,,0.9240882504165295,1,0,False
4.67,7.41859640700845,,7.41859640700845,1,,,0.8709298203504225,1,0,False
4.68,7.950183662561632,,7.950183662561632,1,,,0.8975091831280816,1,0,False
4.69,7.133604670894574,,7.133604670894574,1,,,0.8566802335447287,1,0,False
4.7,6.9643262778519395,,6.9643262778519395,1,,,0.8482163138925969,1,0,False
4.71,7.685825379953472,,7.685825379953472,1,,,0.8842912689976735,1,0,False
4.72,7.027548511884233,,7.027548511884233,1,,,0.8513774255942117,1,0,False
4.73,6.733451124591027,,6.733451124591027,1,,,0.8366725562295514,1,0,False
4.74,6.858858244524937,,6.858858244524937,1,,,0.842942912226247,1,0,False
4.75,6.717964287287378,,6.717964287287378,1,,,0.835898214364369,1,0,False
4.76,6.661602121158323,,6.661602121158323,1,,,0.8330801060579163,1,0,False
4.77,5.68489951110493,,5.68489951110493,1,,,0.7842449755552465,1,0,False
4.78,5.906302841324631,,5.906302841324631,1,,,0.7953151420662316,1,0,False
4.79,6.073111366373306,,6.073111366373306,1,,,0.8036555683186652,1,0,False
4.8,5.511095426407522,,5.511095426407522,1,,,0.7755547713203761,1,0,False
4.81,5.4979064047168125,,5.4979064047168125,1,,,0.7748953202358406,1,0,False
4.82,4.809612151333802,,4.809612151333802,1,,,0.7404806075666901,1,0,False
4.83,4.926782642834286,,4.926782642834286,1,,,0.7463391321417143,1,0,False
4.84,3.854361937498047,,3.854361937498047,1,,,0.6927180968749024,1,0,True
4.85,4.360583912968818,,4.360583912968818,1,,,0.7180291956484408,1,0,False
4.86,3.3885143239920095,,3.3885143239920095,1,,,0.6694257161996005,1,0,True
4.87,3.3740938299655414,,3.3740938299655414,1,,,0.668704691498277,1,0,True
4.88,3.444086059299636,,3.444086059299636,1,,,0.6722043029649818,1,0,True
4.89,2.5471173067732518,,2.5471173067732518,1,,,0.6273558653386626,1,0,True
4.9,3.1558518877579482,,3.1558518877579482,1,,,0.6577925943878974,1,0,True
4.91,2.495253091690844,,2.495253091690844,1,,,0.6247626545845423,1,0,True
4.92,2.7085112573284937,,2.7085112573284937,1,,,0.6354255628664247,1,0,True
4.93,2.477824370160525,,2.477824370160525,1,,,0.6238912185080262,1,0,True
4.94,1.39323292159864,,1.39323292159864,1,,,0.569661646079932,1,0,True
4.95,1.6652432536375898,,1.6652432536375898,1,,,0.5832621626818795,1,0,True
4.96,1.5121364145936964,,1.5121364145936964,1,,,0.5756068207296848,1,0,True
4.97,1.2185191051807764,,1.2185191051807764,1,,,0.5609259552590389,1,0,True
4.98,0.7777176095900451,,0.7777176095900451,1,,,0.5388858804795023,1,0,True
4.99,-0.03338407700599999,,-0.03338407700599999,0,,,0.4983307961497,0,0,True
5.0,-0.12835604407850779,,-0.12835604407850779,1,,,0.4935821977960746,0,1,True
5.01,0.20818487152300602,,0.20818487152300602,1,,,0.5104092435761503,1,1,True
5.02,-0.2529610213398633,,-0.2529610213398633,1,,,0.4873519489330068,0,1,True
5.03,-0.610149389724537,,-0.610149389724537,1,,,0.46949253051377315,0,1,True
5.04,-0.5965417984477736,,-0.5965417984477736,1,,,0.4701729100776113,0,1,True
5.05,-1.3314092968053353,,-1.3314092968053353,1,,,0.43342953515973326,0,1,True
5.06,-1.5893340219862457,,-1.5893340219862457,1,,,0.4205332989006877,0,1,True
5.07,-1.712342711953461,,-1.712342711953461,1,,,0.41438286440232697,0,1,True
5.08,-2.433421512256116,,-2.433421512256116,1,,,0.37832892438719423,0,1,True
5.09,-2.027122018479778,,-2.027122018479778,1,,,0.3986438990760111,0,1,True
5.1,-2.5462165288144964,,-2.5462165288144964,1,,,0.37268917355927517,0,1,True
5.11,-3.642984928720429,,-3.642984928720429,1,,,0.31785075356397857,0,1,True
5.12,-2.925546453782663,,-2.925546453782663,1,,,0.3537226773108668,0,1,True
5.13,-3.5316535482169114,,-3.5316535482169114,1,,,0.32341732258915445,0,1,True
5.14,-3.7696771107986526,,-3.7696771107986526,1,,,0.31151614446006737,0,1,True
5.15,-3.719168508542345,,-3.719168508542345,1,,,0.31404157457288273,0,1,True
5.16,-4.002254235931261,,-4.002254235931261,1,,,0.29988728820343696,0,1,False
5.17,-4.72206703805192,,-4.72206703805192,1,,,0.263896648097404,0,1,False
5.18,-5.05203384299707,,-5.05203384299707,1,,,0.2473983078501465,0,1,False
5.19,-4.861018096245734,,-4.861018096245734,1,,,0.2569490951877133,0,1,False
5.2,-5.884350358827026,,-5.884350358827026,1,,,0.20578248205864869,0,1,False
5.21,-6.100004609252352,,-6.100004609252352,1,,,0.1949997695373824,0,1,False
5.22,-6.0034152688511755,,-6.0034152688511755,1,,,0.19982923655744123,0,1,False
5.23,-5.592090156371879,,-5.592090156371879,1,,,0.22039549218140606,0,1,False
5.24,-6.42555928595762,,-6.42555928595762,1,,,0.178722035702119,0,1,False
5.25,-6.455100320640258,,-6.455100320640258,1,,,0.1772449839679871,0,1,False
5.26,-6.561842493998768,,-6.561842493998768,1,,,0.17190787530006163,0,1,False
5.27,-6.541025632163336,,-6.541025632163336,1,,,0.17294871839183318,0,1,False
5.28,-6.975997874367243,,-6.975997874367243,1,,,0.15120010628163785,0,1,False
5.29,-7.0433165175369155,,-7.0433165175369155,1,,,0.14783417412315422,0,1,False
5.3,-7.664984856236241,,-7.664984856236241,1,,,0.11675075718818798,0,1,False
5.31,-7.5987787825873605,,-7.5987787825873605,1,,,0.12006106087063198,0,1,False
5.32,-7.196055082626293,,-7.196055082626293,1,,,0.14019724586868537,0,1,False
5.33,-7.172631874355819,,-7.172631874355819,1,,,0.14136840628220906,0,1,False
5.34,-7.854074093518459,,-7.854074093518459,1,,,0.10729629532407703,0,1,False
5.35,-8.484373499565226,,-8.484373499565226,1,,,0.07578132502173869,0,1,False
5.36,-7.801947325359048,,-7.801947325359048,1,,,0.10990263373204759,0,1,False
5.37,-8.096093189501785,,-8.096093189501785,1,,,0.09519534052491077,0,1,False
5.38,-8.691101428441238,,-8.691101428441238,1,,,0.06544492857793811,0,1,False
5.39,-7.992393507598737,,-7.992393507598737,1,,,0.10038032462006315,0,1,False
5.4,-8.084439691162164,,-8.084439691162164,1,,,0.09577801544189182,0,1,False
5.41,-8.706110339733733,,-8.706110339733733,1,,,0.06469448301331333,0,1,False
5.42,-9.163975727434163,,-9.163975727434163,1,,,0.04180121362829183,0,1,False
5.43,-8.867165125081288,,-8.867165125081288,1,,,0.05664174374593563,0,1,False
5.44,-9.127060621116796,,-9.127060621116796,1,,,0.043646968944160223,0,1,False
5.45,-9.066048405178774,,-9.066048405178774,1,,,0.04669757974106128,0,1,False
5.46,-8.693100627020204,,-8.693100627020204,1,,,0.0653449686489898,0,1,False
5.47,-8.834887644568488,,-8.834887644568488,1,,,0.05825561777157562,0,1,False
5.48,-8.792413412435625,,-8.792413412435625,1,,,0.06037932937821875,0,1,False
5.49,-9.434638073633977,,-9.434638073633977,1,,,0.028268096318301163,0,1,False
5.5,-8.543852669012688,,-8.543852669012688,1,,,0.07280736654936559,0,1,False
5.51,-8.584910728183093,,-8.584910728183093,1,,,0.07075446359084533,0,1,False
5.52,-8.819968654966273,,-8.819968654966273,1,,,0.05900156725168637,0,1,False
5.53,-9.389313348509962,,-9.389313348509962,1,,,0.03053433257450191,0,1,False
5.54,-8.422112553302677,,-8.422112553302677,1,,,0.07889437233486615,0,1,False
5.55,-9.128992411432598,,-9.128992411432598,1,,,0.043550379428370076,0,1,False
5.56,-9.349235412064393,,-9.349235412064393,1,,,0.032538229396780326,0,1,False
5.57,-8.544912357153127,,-8.544912357153127,1,,,0.07275438214234367,0,1,False
5.58,-9.243993661258527,,-9.243993661258527,1,,,0.03780031693707366,0,1,False
5.59,-9.130734839633757,,-9.130734839633757,1,,,0.04346325801831217,0,1,False
5.6,-8.328370391422808,,-8.328370391422808,1,,,0.08358148042885957,0,1,False
5.61,-8.770260907685802,,-8.770260907685802,1,,,0.061486954615709875,0,1,False
5.62,-8.25217937952588,,-8.25217937952588,1,,,0.08739103102370596,0,1,False
5.63,-7.995625813030019,,-7.995625813030019,1,,,0.10021870934849905,0,1,False
5.64,-7.657764344161445,,-7.657764344161445,1,,,0.11711178279192773,0,1,False
5.65,-7.551165084998228,,-7.551165084998228,1,,,0.1224417457500886,0,1,False
5.66,-8.096517259710314,,-8.096517259710314,1,,,0.0951741370144843,0,1,False
5.67,-8.324413732863102,,-8.324413732863102,1,,,0.08377931335684492,0,1,False
5.68,-7.255402760975299,,-7.255402760975299,1,,,0.13722986195123504,0,1,False
5.69,-7.817870735480685,,-7.817870735480685,1,,,0.10910646322596573,0,1,False
5.7,-7.580209901796601,,-7.580209901796601,1,,,0.12098950491016995,0,1,False
5.71,-6.569174171819757,,-6.569174171819757,1,,,0.17154129140901214,0,1,False
5.72,-7.52622322288961,,-7.52622322288961,1,,,0.12368883885551951,0,1,False
5.73,-6.417724729778898,,-6.417724729778898,1,,,0.17911376351105507,0,1,False
5.74,-6.745474411254702,,-6.745474411254702,1,,,0.1627262794372649,0,1,False
5.75,-6.385771833456268,,-6.385771833456268,1,,,0.18071140832718663,0,1,False
5.76,-6.539937368862418,,-6.539937368862418,1,,,0.1730031315568791,0,1,False
5.77,-5.731950727576024,,-5.731950727576024,1,,,0.2134024636211988,0,1,False
5.78,-5.55607768897131,,-5.55607768897131,1,,,0.22219611555143448,0,1,False
5.79,-5.763290645971916,,-5.763290645971916,1,,,0.21183546770140418,0,1,False
5.8,-5.295559578099521,,-5.295559578099521,1,,,0.23522202109502394,0,1,False
5.81,-5.413510421142586,,-5.413510421142586,1,,,0.2293244789428707,0,1,False
5.82,-5.095344927111724,,-5.095344927111724,1,,,0.2452327536444138,0,1,False
5.83,-5.163771102320929,,-5.163771102320929,1,,,0.24181144488395354,0,1,False
5.84,-4.541185815866668,,-4.541185815866668,1,,,0.2729407092066666,0,1,False
5.85,-4.5621049731705705,,-4.5621049731705705,1,,,0.27189475134147145,0,1,False
5.86,-3.3251050100954798,,-3.3251050100954798,1,,,0.33374474949522603,0,1,True
5.87,-3.1525790010559764,,-3.1525790010559764,1,,,0.3423710499472012,0,1,True
5.88,-3.665761889570752,,-3.665761889570752,1,,,0.3167119055214624,0,1,True
5.89,-3.423803523439433,,-3.423803523439433,1,,,0.3288098238280283,0,1,True
5.9,-2.490940149444427,,-2.490940149444427,1,,,0.37545299252777864,0,1,True
5.91,-2.995732872608371,,-2.995732872608371,1,,,0.3502133563695814,0,1,True
5.92,-1.8292417249036,,-1.8292417249036,1,,,0.40853791375482,0,1,True
5.93,-1.7490355585375,,-1.7490355585375,1,,,0.412548222073125,0,1,True
5.94,-2.0696508279181747,,-2.0696508279181747,1,,,0.39651745860409127,0,1,True
5.95,-0.8572549294635502,,-0.8572549294635502,1,,,0.45713725352682244,0,1,True
5.96,-1.4508092624179731,,-1.4508092624179731,1,,,0.4274595368791013,0,1,True
5.97,-0.31043260883895885,,-0.31043260883895885,1,,,0.48447836955805207,0,1,True
5.98,-0.8818913064163365,,-0.8818913064163365,1,,,0.45590543467918315,0,1,True
5.99,0.08789173669717287,,0.08789173669717287,1,,,0.5043945868348587,1,1,True
6.0,-0.42971503420211193,,-0.42971503420211193,0,,,0.4785142482898944,0,0,True
6.01,0.3850120981634077,,0.3850120981634077,1,,,0.5192506049081704,1,0,True
6.02,-0.015873226080394542,,-0.015873226080394542,0,,,0.4992063386959803,0,0,True
6.03,0.5339828806401687,,0.5339828806401687,1,,,0.5266991440320085,1,0,True
6.04,1.0041731336241513,,1.0041731336241513,1,,,0.5502086566812076,1,0,True
6.05,1.4295462180694813,,1.4295462180694813,1,,,0.5714773109034741,1,0,True
6.06,2.1442772366290592,,2.1442772366290592,1,,,0.6072138618314529,1,0,True
6.07,2.5507370614315854,,2.5507370614315854,1,,,0.6275368530715792,1,0,True
6.08,2.32738956825016,,2.32738956825016,1,,,0.616369478412508,1,0,True
6.09,2.3523951456477774,,2.3523951456477774,1,,,0.6176197572823889,1,0,True
